epoch,Train Losses,Val Losses,Val Accuracies,Train Accuracies
0,2.646487948316965,1.5713608662287395,71.73913043478261,45.14751552795031
1,1.5884241828266878,1.3906821271647578,78.07971014492753,70.84627329192547
2,1.3792509810524698,1.3397968402807263,80.70652173913044,76.82453416149069
3,1.3141931784078942,1.3045527364896692,81.97463768115942,78.84316770186335
4,1.2763246445922378,1.282996426457944,79.8913043478261,81.3276397515528
5,1.2442663959834888,1.2386496585348379,82.2463768115942,82.6086956521739
6,1.1970516761637622,1.249148572700611,81.97463768115942,84.3555900621118
7,1.1762323527602676,1.2277347523233164,81.52173913043478,85.28726708074534
8,1.164723351135017,1.1786956735279248,83.2427536231884,84.89906832298136
9,1.1362902636853804,1.221696632495825,82.15579710144928,86.87888198757764
10,1.1542700336586615,1.2268487232318823,82.97101449275362,85.9472049689441
11,1.1132583277566093,1.2114050733870354,83.8768115942029,87.11180124223603
12,1.1094785565915315,1.1918022442555083,83.96739130434783,86.95652173913044
13,1.0938364726416072,1.1818521644758142,82.69927536231884,88.43167701863354
14,1.0905939051823585,1.1811395866283472,83.06159420289855,87.5388198757764
15,1.0592400879593369,1.149004048195438,84.96376811594203,89.1304347826087
16,1.0506326841271443,1.1386764740598374,85.68840579710145,89.75155279503106
17,1.0360180517161115,1.150286332420681,85.23550724637681,90.6832298136646
18,1.0569278779237166,1.1625700584356335,84.51086956521739,89.40217391304348
19,1.028214912977278,1.145317011985226,86.1413043478261,90.76086956521739
20,1.0378634726038631,1.1483220190241716,84.05797101449275,89.75155279503106
21,1.0229947100514951,1.1158624058184416,85.32608695652173,90.6832298136646
22,1.0379824712409735,1.1454050921011663,83.78623188405797,89.94565217391305
23,1.0202979641671506,1.1569360995638198,84.60144927536231,90.91614906832298
24,1.028546574693289,1.193497049635735,83.2427536231884,90.48913043478261
25,1.025644106154116,1.158032220342885,83.69565217391305,90.41149068322981
26,1.0305831624854425,1.1278918618741243,85.8695652173913,90.17857142857143
27,1.001309379287388,1.1507883348326753,85.05434782608695,90.6055900621118
28,1.011462056118509,1.1410565929136414,84.05797101449275,91.49844720496894
29,0.9964450471889899,1.155608954636947,83.96739130434783,92.0031055900621
30,0.9950948427922978,1.1261517483255137,86.23188405797102,91.53726708074534
31,0.9787209463415679,1.11981723619544,85.96014492753623,91.88664596273291
32,0.9948133518977195,1.1196792989537336,85.59782608695652,91.69254658385093
33,0.9855600588069939,1.1574676987053691,85.68840579710145,91.45962732919254
34,0.99726795113605,1.1118221766706826,87.22826086956522,91.57608695652173
35,0.9748284887082829,1.0987284459929536,86.23188405797102,92.81832298136646
36,0.9961607011949053,1.1807824459628782,83.2427536231884,91.11024844720497
37,0.9850436215815337,1.135967769484589,84.51086956521739,91.92546583850931
38,0.9907559893146065,1.113804388737333,85.77898550724638,91.84782608695652
39,0.9674340634612564,1.1499244985373125,85.32608695652173,93.01242236024845
40,0.9816289881001348,1.1287703047627988,84.96376811594203,91.84782608695652
41,0.9760108127357057,1.1245490537173506,85.96014492753623,92.3136645962733
42,0.9739476434932732,1.1492974101633266,84.51086956521739,91.69254658385093
43,0.9789304748084975,1.153063668720964,84.05797101449275,91.96428571428571
44,0.971344554646415,1.1517087998597517,85.05434782608695,92.2748447204969
45,0.980737843128465,1.1244142124618308,85.14492753623189,92.50776397515529
46,0.9813855360753788,1.175617357958918,83.69565217391305,91.57608695652173
47,0.9814306334679171,1.1464840985726619,84.69202898550725,92.1972049689441
48,0.9678265907749626,1.1325881135636482,83.96739130434783,92.50776397515529
49,0.9721213671731652,1.1157514737999958,85.32608695652173,92.62422360248448
